transaction_id,investor_id,transaction_date,transaction_type,amount_inr,state,city,city_tier,age_group,gender,kyc_status,scheme_name,fund_house,category
144,INV001860,2024-01-03 00:00:00.000000,SIP,1978.0,Karnataka,Mysore,B30,26-35,Female,Verified,Axis Bluechip Fund - Regular - Growth,Axis Mutual Fund,Equity
145,INV001910,2024-01-03 00:00:00.000000,Redemption,502057.0,Karnataka,Mysore,B30,26-35,Female,Verified,UTI Mid Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
146,INV002059,2024-01-03 00:00:00.000000,Lumpsum,268619.0,Haryana,Faridabad,B30,46-55,Male,Verified,ABSL Liquid Fund - Regular - Growth,Aditya Birla Sun Life MF,Debt
147,INV002065,2024-01-03 00:00:00.000000,SIP,47647.0,Rajasthan,Udaipur,B30,46-55,Male,Verified,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
148,INV002101,2024-01-03 00:00:00.000000,Redemption,234810.0,Uttar Pradesh,Lucknow,T30,26-35,Male,Verified,UTI Flexi Cap Fund - Regular - Growth,UTI Mutual Fund,Equity
149,INV002357,2024-01-03 00:00:00.000000,SIP,26713.0,Delhi,Gurugram,T30,26-35,Male,Verified,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
150,INV002414,2024-01-03 00:00:00.000000,Lumpsum,396379.0,Gujarat,Surat,T30,26-35,Female,Verified,ICICI Pru Liquid Fund - Regular - Growth,ICICI Prudential MF,Debt
151,INV002417,2024-01-03 00:00:00.000000,SIP,2719.0,Tamil Nadu,Coimbatore,B30,26-35,Male,Verified,Kotak Emerging Equity Fund - Regular - Growth,Kotak Mahindra MF,Equity
152,INV002467,2024-01-03 00:00:00.000000,SIP,50948.0,Punjab,Chandigarh,T30,36-45,Male,Verified,HDFC Mid-Cap Opportunities Fund - Direct - Growth,HDFC Mutual Fund,Equity
153,INV002599,2024-01-03 00:00:00.000000,Lumpsum,286111.0,Gujarat,Surat,T30,26-35,Male,Verified,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
154,INV002708,2024-01-03 00:00:00.000000,Redemption,205486.0,Karnataka,Mysore,B30,26-35,Male,Verified,ICICI Pru Bluechip Fund - Direct - Growth,ICICI Prudential MF,Equity
155,INV002847,2024-01-03 00:00:00.000000,SIP,4736.0,Haryana,Faridabad,B30,26-35,Male,Verified,Mirae Asset Large Cap Fund - Regular - Growth,Mirae Asset MF,Equity
156,INV002865,2024-01-03 00:00:00.000000,Redemption,449863.0,Maharashtra,Pune,T30,18-25,Male,Verified,Mirae Asset Tax Saver Fund - Regular - Growth,Mirae Asset MF,Equity
157,INV002888,2024-01-03 00:00:00.000000,Redemption,259110.0,Rajasthan,Udaipur,B30,26-35,Male,Pending,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
158,INV003178,2024-01-03 00:00:00.000000,Lumpsum,118897.0,Telangana,Hyderabad,T30,46-55,Female,Verified,Axis Midcap Fund - Regular - Growth,Axis Mutual Fund,Equity
159,INV003326,2024-01-03 00:00:00.000000,SIP,2712.0,Karnataka,Bangalore,T30,36-45,Male,Verified,HDFC Mid-Cap Opportunities Fund - Direct - Growth,HDFC Mutual Fund,Equity
160,INV003379,2024-01-03 00:00:00.000000,SIP,1008.0,Uttar Pradesh,Lucknow,T30,36-45,Male,Verified,Kotak Bluechip Fund - Regular - Growth,Kotak Mahindra MF,Equity
161,INV003571,2024-01-03 00:00:00.000000,SIP,536.0,Haryana,Faridabad,B30,36-45,Male,Verified,DSP Midcap Fund - Regular - Growth,DSP Mutual Fund,Equity
162,INV003609,2024-01-03 00:00:00.000000,SIP,16476.0,Karnataka,Mysore,B30,26-35,Male,Verified,Kotak Flexicap Fund - Regular - Growth,Kotak Mahindra MF,Equity
163,INV003626,2024-01-03 00:00:00.000000,Redemption,483044.0,Madhya Pradesh,Indore,T30,26-35,Male,Verified,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
164,INV003670,2024-01-03 00:00:00.000000,SIP,8793.0,Punjab,Chandigarh,T30,36-45,Male,Verified,ICICI Pru Midcap Fund - Regular - Growth,ICICI Prudential MF,Equity
165,INV003737,2024-01-03 00:00:00.000000,Lumpsum,126721.0,Punjab,Chandigarh,T30,18-25,Male,Verified,Axis Bluechip Fund - Direct - Growth,Axis Mutual Fund,Equity
166,INV004024,2024-01-03 00:00:00.000000,SIP,43121.0,Telangana,Hyderabad,T30,36-45,Male,Verified,SBI Bluechip Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
167,INV004125,2024-01-03 00:00:00.000000,SIP,2999.0,Gujarat,Surat,T30,26-35,Male,Verified,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity
168,INV004173,2024-01-03 00:00:00.000000,SIP,479.0,West Bengal,Kolkata,T30,26-35,Male,Verified,ICICI Pru Bluechip Fund - Direct - Growth,ICICI Prudential MF,Equity
169,INV004288,2024-01-03 00:00:00.000000,Lumpsum,95676.0,Punjab,Amritsar,B30,18-25,Female,Verified,SBI Magnum Gilt Fund - Regular Plan - Growth,SBI Mutual Fund,Debt
170,INV004357,2024-01-03 00:00:00.000000,SIP,2459.0,Delhi,Gurugram,T30,46-55,Female,Verified,HDFC Mid-Cap Opportunities Fund - Direct - Growth,HDFC Mutual Fund,Equity
171,INV004391,2024-01-03 00:00:00.000000,SIP,484.0,Maharashtra,Mumbai,T30,26-35,Female,Verified,Nippon India Gilt Securities Fund - Regular - Growth,Nippon India MF,Debt
172,INV004544,2024-01-03 00:00:00.000000,Redemption,410715.0,Maharashtra,Mumbai,T30,36-45,Male,Verified,Mirae Asset Large Cap Fund - Regular - Growth,Mirae Asset MF,Equity
173,INV004562,2024-01-03 00:00:00.000000,SIP,963.0,Telangana,Hyderabad,T30,26-35,Female,Pending,DSP Small Cap Fund - Regular - Growth,DSP Mutual Fund,Equity
174,INV004581,2024-01-03 00:00:00.000000,SIP,2292.0,Gujarat,Surat,T30,26-35,Male,Pending,ICICI Pru Midcap Fund - Regular - Growth,ICICI Prudential MF,Equity
175,INV004633,2024-01-03 00:00:00.000000,Lumpsum,296354.0,Telangana,Hyderabad,T30,18-25,Female,Verified,HDFC Mid-Cap Opportunities Fund - Direct - Growth,HDFC Mutual Fund,Equity
176,INV004733,2024-01-03 00:00:00.000000,SIP,7080.0,Telangana,Hyderabad,T30,18-25,Male,Pending,UTI Nifty 50 Index Fund - Regular - Growth,UTI Mutual Fund,Equity
177,INV004867,2024-01-03 00:00:00.000000,Lumpsum,331777.0,Karnataka,Bangalore,T30,18-25,Male,Verified,HDFC Mid-Cap Opportunities Fund - Regular - Growth,HDFC Mutual Fund,Equity
178,INV004867,2024-01-03 00:00:00.000000,SIP,3082.0,Karnataka,Bangalore,T30,18-25,Male,Pending,ICICI Pru Value Discovery Fund - Regular - Growth,ICICI Prudential MF,Equity
179,INV004941,2024-01-03 00:00:00.000000,Lumpsum,310085.0,Maharashtra,Nashik,B30,26-35,Male,Verified,ICICI Pru Midcap Fund - Regular - Growth,ICICI Prudential MF,Equity
180,INV000091,2024-01-04 00:00:00.000000,SIP,2368.0,Haryana,Gurugram,T30,26-35,Male,Verified,ICICI Pru Bluechip Fund - Direct - Growth,ICICI Prudential MF,Equity
181,INV000144,2024-01-04 00:00:00.000000,SIP,499.0,Delhi,Noida,T30,26-35,Male,Verified,ICICI Pru Bluechip Fund - Regular - Growth,ICICI Prudential MF,Equity
182,INV000215,2024-01-04 00:00:00.000000,Lumpsum,190843.0,Maharashtra,Nashik,B30,26-35,Female,Verified,ICICI Pru Midcap Fund - Regular - Growth,ICICI Prudential MF,Equity
183,INV000330,2024-01-04 00:00:00.000000,SIP,8747.0,Madhya Pradesh,Bhopal,B30,26-35,Female,Verified,SBI Bluechip Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
184,INV000330,2024-01-04 00:00:00.000000,Lumpsum,351770.0,Madhya Pradesh,Bhopal,B30,26-35,Female,Verified,Kotak Bluechip Fund - Regular - Growth,Kotak Mahindra MF,Equity
185,INV000372,2024-01-04 00:00:00.000000,Lumpsum,209421.0,Gujarat,Surat,T30,36-45,Male,Verified,Mirae Asset Tax Saver Fund - Regular - Growth,Mirae Asset MF,Equity
186,INV000386,2024-01-04 00:00:00.000000,SIP,57205.0,Haryana,Faridabad,B30,36-45,Male,Verified,Axis Bluechip Fund - Direct - Growth,Axis Mutual Fund,Equity
187,INV000544,2024-01-04 00:00:00.000000,Lumpsum,295246.0,Madhya Pradesh,Bhopal,B30,18-25,Male,Verified,ICICI Pru Liquid Fund - Regular - Growth,ICICI Prudential MF,Debt
188,INV000639,2024-01-04 00:00:00.000000,Lumpsum,286253.0,Tamil Nadu,Coimbatore,B30,18-25,Female,Verified,DSP Top 100 Equity Fund - Regular - Growth,DSP Mutual Fund,Equity
189,INV000663,2024-01-04 00:00:00.000000,SIP,558.0,Haryana,Gurugram,T30,26-35,Female,Pending,Mirae Asset Emerging Bluechip Fund - Regular - Growth,Mirae Asset MF,Equity
190,INV000803,2024-01-04 00:00:00.000000,SIP,4906.0,Karnataka,Mysore,B30,26-35,Female,Verified,ICICI Pru Midcap Fund - Regular - Growth,ICICI Prudential MF,Equity
191,INV000874,2024-01-04 00:00:00.000000,SIP,1162.0,Tamil Nadu,Chennai,T30,56+,Male,Verified,Kotak Liquid Fund - Regular - Growth,Kotak Mahindra MF,Debt
192,INV001128,2024-01-04 00:00:00.000000,Lumpsum,168521.0,West Bengal,Kolkata,T30,36-45,Female,Verified,Kotak Liquid Fund - Regular - Growth,Kotak Mahindra MF,Debt
193,INV001190,2024-01-04 00:00:00.000000,SIP,9909.0,Maharashtra,Mumbai,T30,26-35,Male,Verified,Nippon India Gilt Securities Fund - Regular - Growth,Nippon India MF,Debt
194,INV001331,2024-01-04 00:00:00.000000,SIP,568.0,Gujarat,Ahmedabad,T30,26-35,Male,Verified,Kotak Bluechip Fund - Regular - Growth,Kotak Mahindra MF,Equity
195,INV001536,2024-01-04 00:00:00.000000,SIP,1762.0,Karnataka,Mysore,B30,26-35,Male,Verified,SBI Small Cap Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
196,INV001553,2024-01-04 00:00:00.000000,Redemption,125745.0,Delhi,Noida,T30,26-35,Male,Verified,Kotak Liquid Fund - Regular - Growth,Kotak Mahindra MF,Debt
197,INV001579,2024-01-04 00:00:00.000000,SIP,40657.0,Karnataka,Bangalore,T30,46-55,Male,Verified,HDFC Mid-Cap Opportunities Fund - Direct - Growth,HDFC Mutual Fund,Equity
198,INV001806,2024-01-04 00:00:00.000000,SIP,20256.0,Telangana,Hyderabad,T30,36-45,Male,Verified,UTI Nifty 50 Index Fund - Regular - Growth,UTI Mutual Fund,Equity
199,INV001997,2024-01-04 00:00:00.000000,SIP,908.0,Delhi,New Delhi,T30,56+,Female,Verified,ICICI Pru Midcap Fund - Regular - Growth,ICICI Prudential MF,Equity
200,INV002033,2024-01-04 00:00:00.000000,SIP,8905.0,Gujarat,Ahmedabad,T30,46-55,Male,Verified,UTI Nifty 50 Index Fund - Regular - Growth,UTI Mutual Fund,Equity
201,INV002056,2024-01-04 00:00:00.000000,SIP,5980.0,Madhya Pradesh,Bhopal,B30,18-25,Female,Verified,SBI Bluechip Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
202,INV002158,2024-01-04 00:00:00.000000,Lumpsum,39096.0,Madhya Pradesh,Indore,T30,26-35,Male,Verified,ICICI Pru Liquid Fund - Regular - Growth,ICICI Prudential MF,Debt
203,INV002219,2024-01-04 00:00:00.000000,SIP,5981.0,Karnataka,Mysore,B30,26-35,Male,Verified,ICICI Pru Bluechip Fund - Direct - Growth,ICICI Prudential MF,Equity
204,INV002302,2024-01-04 00:00:00.000000,Lumpsum,153713.0,West Bengal,Kolkata,T30,26-35,Male,Verified,HDFC Mid-Cap Opportunities Fund - Direct - Growth,HDFC Mutual Fund,Equity
205,INV002343,2024-01-04 00:00:00.000000,SIP,1182.0,Punjab,Amritsar,B30,26-35,Male,Verified,Axis Bluechip Fund - Direct - Growth,Axis Mutual Fund,Equity
206,INV002400,2024-01-04 00:00:00.000000,SIP,11693.0,Punjab,Chandigarh,T30,36-45,Male,Verified,ICICI Pru Value Discovery Fund - Regular - Growth,ICICI Prudential MF,Equity
207,INV002436,2024-01-04 00:00:00.000000,SIP,5899.0,Gujarat,Surat,T30,46-55,Male,Verified,DSP Top 100 Equity Fund - Regular - Growth,DSP Mutual Fund,Equity
208,INV002495,2024-01-04 00:00:00.000000,SIP,2727.0,Maharashtra,Nashik,B30,26-35,Male,Verified,Nippon India Gilt Securities Fund - Regular - Growth,Nippon India MF,Debt
209,INV002554,2024-01-04 00:00:00.000000,SIP,8997.0,Madhya Pradesh,Bhopal,B30,18-25,Male,Verified,UTI Nifty 50 Index Fund - Regular - Growth,UTI Mutual Fund,Equity
210,INV002642,2024-01-04 00:00:00.000000,SIP,911.0,Haryana,Gurugram,T30,46-55,Female,Verified,Mirae Asset Emerging Bluechip Fund - Regular - Growth,Mirae Asset MF,Equity
211,INV002659,2024-01-04 00:00:00.000000,Redemption,218077.0,Madhya Pradesh,Bhopal,B30,36-45,Female,Verified,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
212,INV002748,2024-01-04 00:00:00.000000,SIP,533.0,Punjab,Amritsar,B30,26-35,Male,Verified,SBI Magnum Gilt Fund - Regular Plan - Growth,SBI Mutual Fund,Debt
213,INV002862,2024-01-04 00:00:00.000000,SIP,1123.0,Telangana,Hyderabad,T30,56+,Male,Verified,Axis Bluechip Fund - Regular - Growth,Axis Mutual Fund,Equity
214,INV002891,2024-01-04 00:00:00.000000,SIP,2202.0,Haryana,Faridabad,B30,36-45,Female,Verified,Kotak Emerging Equity Fund - Regular - Growth,Kotak Mahindra MF,Equity
215,INV002912,2024-01-04 00:00:00.000000,Redemption,520148.0,Maharashtra,Mumbai,T30,26-35,Female,Verified,DSP Midcap Fund - Regular - Growth,DSP Mutual Fund,Equity
216,INV002960,2024-01-04 00:00:00.000000,SIP,15426.0,Madhya Pradesh,Indore,T30,36-45,Male,Verified,SBI Magnum Gilt Fund - Regular Plan - Growth,SBI Mutual Fund,Debt
217,INV003040,2024-01-04 00:00:00.000000,Lumpsum,468352.0,Karnataka,Bangalore,T30,26-35,Female,Verified,SBI Small Cap Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
218,INV003083,2024-01-04 00:00:00.000000,Lumpsum,201815.0,Madhya Pradesh,Bhopal,B30,56+,Female,Verified,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
219,INV003100,2024-01-04 00:00:00.000000,Lumpsum,361700.0,Telangana,Hyderabad,T30,26-35,Male,Verified,DSP Small Cap Fund - Regular - Growth,DSP Mutual Fund,Equity
220,INV003191,2024-01-04 00:00:00.000000,Lumpsum,94475.0,Madhya Pradesh,Bhopal,B30,18-25,Female,Verified,Axis Bluechip Fund - Regular - Growth,Axis Mutual Fund,Equity
221,INV003196,2024-01-04 00:00:00.000000,SIP,2483.0,West Bengal,Kolkata,T30,26-35,Female,Verified,ABSL Small Cap Fund - Regular - Growth,Aditya Birla Sun Life MF,Equity
222,INV003240,2024-01-04 00:00:00.000000,SIP,6686.0,Haryana,Gurugram,T30,26-35,Male,Pending,ABSL Frontline Equity Fund - Regular - Growth,Aditya Birla Sun Life MF,Equity
223,INV003342,2024-01-04 00:00:00.000000,Redemption,345140.0,Tamil Nadu,Chennai,T30,56+,Male,Verified,HDFC Short Term Debt Fund - Regular - Growth,HDFC Mutual Fund,Debt
224,INV003394,2024-01-04 00:00:00.000000,SIP,13339.0,West Bengal,Kolkata,T30,26-35,Male,Verified,DSP Top 100 Equity Fund - Regular - Growth,DSP Mutual Fund,Equity
225,INV003409,2024-01-04 00:00:00.000000,Redemption,255163.0,Karnataka,Mysore,B30,46-55,Male,Verified,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
226,INV003410,2024-01-04 00:00:00.000000,SIP,1826.0,Madhya Pradesh,Indore,T30,26-35,Male,Verified,DSP Small Cap Fund - Regular - Growth,DSP Mutual Fund,Equity
227,INV003414,2024-01-04 00:00:00.000000,SIP,2730.0,Maharashtra,Pune,T30,36-45,Female,Verified,DSP Top 100 Equity Fund - Regular - Growth,DSP Mutual Fund,Equity
228,INV003489,2024-01-04 00:00:00.000000,SIP,11426.0,Rajasthan,Udaipur,B30,26-35,Male,Verified,DSP Midcap Fund - Regular - Growth,DSP Mutual Fund,Equity
229,INV003500,2024-01-04 00:00:00.000000,SIP,2007.0,Maharashtra,Mumbai,T30,26-35,Male,Pending,ICICI Pru Midcap Fund - Regular - Growth,ICICI Prudential MF,Equity
230,INV003579,2024-01-04 00:00:00.000000,Lumpsum,518933.0,West Bengal,Kolkata,T30,18-25,Male,Verified,SBI Small Cap Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
231,INV003705,2024-01-04 00:00:00.000000,SIP,57004.0,Telangana,Hyderabad,T30,26-35,Male,Pending,ICICI Pru Value Discovery Fund - Regular - Growth,ICICI Prudential MF,Equity
232,INV003707,2024-01-04 00:00:00.000000,SIP,3527.0,Telangana,Hyderabad,T30,36-45,Female,Verified,ICICI Pru Value Discovery Fund - Regular - Growth,ICICI Prudential MF,Equity
233,INV003946,2024-01-04 00:00:00.000000,Lumpsum,465127.0,Karnataka,Mysore,B30,26-35,Female,Verified,ICICI Pru Bluechip Fund - Direct - Growth,ICICI Prudential MF,Equity
234,INV003953,2024-01-04 00:00:00.000000,SIP,58436.0,Maharashtra,Pune,T30,36-45,Male,Verified,Mirae Asset Tax Saver Fund - Regular - Growth,Mirae Asset MF,Equity
235,INV004059,2024-01-04 00:00:00.000000,SIP,7638.0,Maharashtra,Pune,T30,26-35,Female,Verified,Kotak Flexicap Fund - Regular - Growth,Kotak Mahindra MF,Equity
236,INV004131,2024-01-04 00:00:00.000000,SIP,2343.0,Uttar Pradesh,Kanpur,B30,26-35,Male,Verified,ABSL Liquid Fund - Regular - Growth,Aditya Birla Sun Life MF,Debt
237,INV004138,2024-01-04 00:00:00.000000,SIP,827.0,Madhya Pradesh,Indore,T30,36-45,Male,Verified,Axis Midcap Fund - Regular - Growth,Axis Mutual Fund,Equity
238,INV004321,2024-01-04 00:00:00.000000,SIP,1147.0,West Bengal,Kolkata,T30,26-35,Male,Verified,Kotak Flexicap Fund - Regular - Growth,Kotak Mahindra MF,Equity
239,INV004353,2024-01-04 00:00:00.000000,Lumpsum,20266.0,Uttar Pradesh,Agra,B30,56+,Male,Verified,Kotak Liquid Fund - Regular - Growth,Kotak Mahindra MF,Debt
240,INV004563,2024-01-04 00:00:00.000000,Lumpsum,38117.0,Gujarat,Surat,T30,46-55,Female,Verified,Nippon India Small Cap Fund - Regular - Growth,Nippon India MF,Equity
241,INV004593,2024-01-04 00:00:00.000000,Lumpsum,65501.0,Punjab,Amritsar,B30,26-35,Male,Verified,ICICI Pru Value Discovery Fund - Regular - Growth,ICICI Prudential MF,Equity
242,INV004602,2024-01-04 00:00:00.000000,SIP,28337.0,Delhi,Noida,T30,26-35,Female,Verified,ICICI Pru Bluechip Fund - Direct - Growth,ICICI Prudential MF,Equity
243,INV004682,2024-01-04 00:00:00.000000,SIP,571.0,Telangana,Hyderabad,T30,26-35,Female,Verified,Kotak Bluechip Fund - Regular - Growth,Kotak Mahindra MF,Equity
244,INV004688,2024-01-04 00:00:00.000000,Lumpsum,168104.0,West Bengal,Kolkata,T30,26-35,Male,Verified,ICICI Pru Midcap Fund - Regular - Growth,ICICI Prudential MF,Equity
245,INV004770,2024-01-04 00:00:00.000000,SIP,8263.0,Gujarat,Surat,T30,18-25,Female,Verified,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
246,INV004797,2024-01-04 00:00:00.000000,Lumpsum,178854.0,Gujarat,Ahmedabad,T30,56+,Male,Verified,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
247,INV004880,2024-01-04 00:00:00.000000,SIP,6167.0,Punjab,Chandigarh,T30,26-35,Male,Verified,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
248,INV004896,2024-01-04 00:00:00.000000,Lumpsum,22023.0,Uttar Pradesh,Agra,B30,18-25,Female,Verified,Mirae Asset Large Cap Fund - Regular - Growth,Mirae Asset MF,Equity
249,INV004939,2024-01-04 00:00:00.000000,SIP,25211.0,Punjab,Amritsar,B30,18-25,Male,Verified,Nippon India ETF Nifty 50 BeES,Nippon India MF,Equity
250,INV000058,2024-01-05 00:00:00.000000,Lumpsum,248336.0,Maharashtra,Mumbai,T30,26-35,Male,Verified,Kotak Bluechip Fund - Regular - Growth,Kotak Mahindra MF,Equity
251,INV000065,2024-01-05 00:00:00.000000,Redemption,89612.0,Maharashtra,Mumbai,T30,46-55,Female,Verified,DSP Top 100 Equity Fund - Regular - Growth,DSP Mutual Fund,Equity
252,INV000181,2024-01-05 00:00:00.000000,SIP,8019.0,Uttar Pradesh,Lucknow,T30,36-45,Male,Verified,Nippon India Large Cap Fund - Direct - Growth,Nippon India MF,Equity
253,INV000461,2024-01-05 00:00:00.000000,SIP,10676.0,Punjab,Chandigarh,T30,36-45,Male,Pending,HDFC Mid-Cap Opportunities Fund - Direct - Growth,HDFC Mutual Fund,Equity
254,INV000476,2024-01-05 00:00:00.000000,SIP,47424.0,Gujarat,Surat,T30,46-55,Female,Verified,HDFC Mid-Cap Opportunities Fund - Regular - Growth,HDFC Mutual Fund,Equity
255,INV000535,2024-01-05 00:00:00.000000,SIP,26387.0,Tamil Nadu,Coimbatore,B30,36-45,Male,Verified,Nippon India Gilt Securities Fund - Regular - Growth,Nippon India MF,Debt
256,INV000642,2024-01-05 00:00:00.000000,Redemption,413094.0,Gujarat,Surat,T30,26-35,Male,Verified,Axis Bluechip Fund - Regular - Growth,Axis Mutual Fund,Equity
257,INV000762,2024-01-05 00:00:00.000000,Lumpsum,141489.0,Delhi,Gurugram,T30,36-45,Female,Verified,ABSL Liquid Fund - Regular - Growth,Aditya Birla Sun Life MF,Debt
258,INV000786,2024-01-05 00:00:00.000000,SIP,1199.0,Madhya Pradesh,Bhopal,B30,26-35,Male,Verified,Axis Small Cap Fund - Regular - Growth,Axis Mutual Fund,Equity
259,INV000791,2024-01-05 00:00:00.000000,SIP,13272.0,Madhya Pradesh,Bhopal,B30,26-35,Male,Verified,SBI Small Cap Fund - Regular Plan - Growth,SBI Mutual Fund,Equity
260,INV000797,2024-01-05 00:00:00.000000,Redemption,372649.0,Rajasthan,Jaipur,T30,36-45,Female,Verified,Nippon India Gilt Securities Fund - Regular - Growth,Nippon India MF,Debt
261,INV000854,2024-01-05 00:00:00.000000,SIP,2770.0,Karnataka,Bangalore,T30,46-55,Female,Verified,Axis Bluechip Fund - Direct - Growth,Axis Mutual Fund,Equity
262,INV000926,2024-01-05 00:00:00.000000,SIP,7278.0,Delhi,New Delhi,T30,36-45,Male,Verified,ICICI Pru Liquid Fund - Regular - Growth,ICICI Prudential MF,Debt
263,INV001027,2024-01-05 00:00:00.000000,Redemption,347503.0,West Bengal,Kolkata,T30,46-55,Female,Verified,SBI Bluechip Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
264,INV001070,2024-01-05 00:00:00.000000,SIP,52410.0,Tamil Nadu,Coimbatore,B30,26-35,Male,Verified,Kotak Flexicap Fund - Regular - Growth,Kotak Mahindra MF,Equity
265,INV001269,2024-01-05 00:00:00.000000,Lumpsum,432672.0,Maharashtra,Mumbai,T30,26-35,Male,Pending,HDFC Mid-Cap Opportunities Fund - Regular - Growth,HDFC Mutual Fund,Equity
266,INV001295,2024-01-05 00:00:00.000000,SIP,6736.0,Madhya Pradesh,Indore,T30,36-45,Male,Verified,SBI Magnum Gilt Fund - Regular Plan - Growth,SBI Mutual Fund,Debt
267,INV001629,2024-01-05 00:00:00.000000,Lumpsum,26213.0,Madhya Pradesh,Indore,T30,26-35,Male,Verified,Nippon India Small Cap Fund - Regular - Growth,Nippon India MF,Equity
268,INV001636,2024-01-05 00:00:00.000000,SIP,8674.0,Rajasthan,Udaipur,B30,18-25,Male,Verified,Axis Midcap Fund - Regular - Growth,Axis Mutual Fund,Equity
269,INV001651,2024-01-05 00:00:00.000000,SIP,6844.0,Gujarat,Ahmedabad,T30,18-25,Male,Verified,DSP Midcap Fund - Regular - Growth,DSP Mutual Fund,Equity
270,INV001811,2024-01-05 00:00:00.000000,Lumpsum,48636.0,Punjab,Amritsar,B30,18-25,Male,Verified,SBI Bluechip Fund - Direct Plan - Growth,SBI Mutual Fund,Equity
271,INV001930,2024-01-05 00:00:00.000000,SIP,1092.0,Tamil Nadu,Chennai,T30,26-35,Female,Verified,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
272,INV002154,2024-01-05 00:00:00.000000,Redemption,188124.0,Uttar Pradesh,Lucknow,T30,36-45,Male,Verified,DSP Small Cap Fund - Regular - Growth,DSP Mutual Fund,Equity
273,INV002225,2024-01-05 00:00:00.000000,SIP,2284.0,Punjab,Amritsar,B30,46-55,Male,Verified,Kotak Liquid Fund - Regular - Growth,Kotak Mahindra MF,Debt
274,INV002530,2024-01-05 00:00:00.000000,SIP,13177.0,Telangana,Hyderabad,T30,36-45,Male,Pending,Axis Bluechip Fund - Direct - Growth,Axis Mutual Fund,Equity
